       157     5.252     40814   782.599     40827   782.848     45469   871.857     45474   871.953     17831   341.905     17812   341.541     26925   516.280     26914   516.069       150       600         0
       158     5.275     40753   781.429     40770   781.755     45416   870.841     45424   870.994     17867   342.595     17850   342.269     26951   516.779     26938   516.530       150       600         0
       159     5.298     40696   780.336     40709   780.585     45364   869.844     45372   869.997     17904   343.305     17885   342.941     26976   517.258     26968   517.105       150       600         0
       160     5.322     40640   779.262     40659   779.627     45314   868.885     45324   869.077     17940   343.995     17916   343.535     27001   517.738     26993   517.584       150       600         0
       161     5.344     40586   778.227     40598   778.457     45268   868.003     45274   868.118     17974   344.647     17954   344.264     27024   518.179     27013   517.968       150       600         0
       162     5.369     40527   777.095     40550   777.537     45213   866.948     45225   867.179     18014   345.414     17991   344.973     27050   518.677     27035   518.390       150       600         0
       163     5.403     40443   775.485     40465   775.907     45138   865.510     45150   865.740     18068   346.450     18048   346.066     27086   519.368     27070   519.061       150       600         0
       164     5.428     40384   774.354     40399   774.641     45086   864.513     45093   864.647     18107   347.197     18088   346.833     27110   519.828     27097   519.578       150       600         0
       165     5.459     40304   772.820     40324   773.203     45014   863.133     45028   863.401     18161   348.233     18138   347.792     27146   520.518     27132   520.250       150       600         0
       166     5.484     40246   771.707     40264   772.053     44961   862.116     44985   862.577     18201   349.000     18176   348.520     27172   521.017     27155   520.691       150       600         0
       167     5.519     40159   770.039     40177   770.384     44883   860.621     44900   860.947     18258   350.093     18230   349.556     27210   521.745     27198   521.515       150       600         0
       168     5.544     40097   768.850     40115   769.195     44830   859.604     44839   859.777     18299   350.879     18274   350.400     27238   522.282     27226   522.052       150       600         0
       169     5.576     40016   767.297     40038   767.719     44758   858.224     44764   858.339     18353   351.914     18330   351.473     27273   522.953     27260   522.704       150       600         0
       170     5.599     39959   766.204     39981   766.626     44706   857.227     44716   857.419     18391   352.643     18366   352.164     27298   523.433     27283   523.145       150       600         0
       171     5.633     39880   764.689     39896   764.996     44634   855.846     44640   855.961     18445   353.678     18424   353.276     27334   524.123     27324   523.931       150       600         0
       172     5.657     39821   763.558     39840   763.922     44584   854.887     44587   854.945     18484   354.426     18463   354.024     27360   524.621     27350   524.430       150       600         0
       173     5.688     39741   762.024     39757   762.331     44514   853.545     44520   853.660     18537   355.443     18522   355.155     27396   525.312     27384   525.082       150       600         0
       174     5.711     39685   760.950     39698   761.200     44464   852.587     44469   852.682     18576   356.190     18559   355.864     27422   525.810     27411   525.599       150       600         0
       175     5.746     39607   759.455     39621   759.723     44391   851.187     44396   851.283     18636   357.341     18614   356.919     27462   526.577     27449   526.328       150       600         0
       176     5.770     39543   758.228     39560   758.553     44337   850.151     44342   850.247     18676   358.108     18658   357.763     27489   527.095     27474   526.807       150       600         0
       177     5.800     39470   756.828     39484   757.096     44272   848.905     44279   849.039     18727   359.086     18710   358.760     27524   527.766     27510   527.498       150       600         0
       178     5.823     39413   755.735     39427   756.003     44220   847.908     44225   848.004     18766   359.834     18751   359.546     27550   528.265     27540   528.073       150       600         0
       179     5.854     39339   754.316     39352   754.565     44154   846.642     44160   846.757     18817   360.811     18800   360.485     27584   528.917     27576   528.763       150       600         0
       180     5.875     39285   753.280     39304   753.645     44107   845.741     44115   845.895     18852   361.483     18835   361.157     27607   529.358     27597   529.166       150       600         0
       181     5.908     39209   751.823     39225   752.130     44037   844.399     44050   844.648     18905   362.499     18889   362.192     27643   530.048     27633   529.856       150       600         0
       182     5.933     39151   750.711     39171   751.095     43985   843.402     43997   843.632     18948   363.323     18926   362.902     27673   530.623     27662   530.412       150       600         0
       183     5.965     39070   749.158     39085   749.445     43914   842.040     43924   842.232     19004   364.397     18988   364.090     27710   531.333     27698   531.102       150       600         0
       184     5.987     39014   748.084     39030   748.391     43867   841.139     43877   841.331     19044   365.164     19026   364.819     27737   531.850     27727   531.659       150       600         0
       185     6.019     38940   746.665     38956   746.972     43799   839.835     43810   840.046     19098   366.200     19081   365.874     27775   532.579     27765   532.387       150       600         0
       186     6.043     38879   745.495     38895   745.802     43745   838.800     43754   838.972     19143   367.062     19124   366.698     27805   533.154     27794   532.943       150       600         0
       187     6.075     38803   744.038     38817   744.307     43675   837.458     43682   837.592     19197   368.098     19178   367.734     27843   533.883     27831   533.653       150       600         0
       188     6.099     38744   742.907     38758   743.175     43624   836.480     43635   836.691     19241   368.942     19223   368.596     27873   534.458     27860   534.209       150       600         0
       189     6.129     38668   741.450     38680   741.680     43560   835.253     43570   835.444     19294   369.958     19275   369.593     27909   535.148     27900   534.976       150       600         0
       190     6.151     38615   740.433     38632   740.759     43513   834.351     43522   834.524     19332   370.686     19313   370.322     27936   535.666     27920   535.359       150       600         0
       191     6.183     38541   739.014     38554   739.264     43446   833.067     43453   833.201     19385   371.703     19368   371.377     27974   536.395     27958   536.088       150       600         0
       192     6.207     38481   737.864     38500   738.228     43393   832.050     43400   832.185     19431   372.585     19412   372.220     28003   536.951     27988   536.663       150       600         0
       193     6.240     38401   736.330     38417   736.637     43323   830.708     43331   830.862     19488   373.678     19470   373.333     28043   537.718     28029   537.449       150       600         0
       194     6.261     38348   735.314     38362   735.582     43275   829.788     43281   829.903     19527   374.426     19510   374.100     28070   538.236     28057   537.986       150       600         0
       195     6.292     38274   733.895     38289   734.182     43209   828.522     43216   828.656     19581   375.461     19564   375.135     28107   538.945     28095   538.715       150       600         0
       196     6.315     38214   732.744     38230   733.051     43156   827.506     43167   827.717     19626   376.324     19604   375.902     28138   539.539     28127   539.328       150       600         0
       197     6.349     38136   731.249     38153   731.575     43086   826.164     43097   826.375     19686   377.474     19665   377.072     28179   540.326     28162   540.000       150       600         0
       198     6.372     38081   730.194     38097   730.501     43037   825.224     43048   825.435     19727   378.260     19705   377.839     28208   540.882     28192   540.575       150       600         0
       199     6.402     38007   728.775     38021   729.044     42975   824.035     42981   824.150     19781   379.296     19759   378.874     28245   541.591     28232   541.342       150       600         0
       200     6.425     37954   727.759     37966   727.989     42925   823.077     42936   823.287     19822   380.082     19800   379.660     28273   542.128     28262   541.917       150       600         0
       201     6.457     37875   726.244     37888   726.493     42856   821.754     42865   821.926     19879   381.175     19859   380.792     28314   542.914     28303   542.703       150       600         0
