"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.868324736E1,-2.700000107E-1,-1.182000041E0,-3.989999890E-1,1.276411021E0
2.868801789E1,-2.460000068E-1,-1.264000058E0,-3.889999986E-1,1.345188890E0
2.869278858E1,-2.349999994E-1,-1.358999968E0,-3.799999952E-1,1.430561396E0
2.869755912E1,-1.949999928E-1,-1.437999964E0,-3.700000048E-1,1.497587692E0
2.870232981E1,-1.809999943E-1,-1.506000042E0,-3.700000048E-1,1.561312630E0
2.870710057E1,-1.550000012E-1,-1.587000012E0,-3.720000088E-1,1.637369246E0
2.871187112E1,-1.270000041E-1,-1.654999971E0,-3.600000143E-1,1.698456333E0
2.871664181E1,-9.000000358E-2,-1.733999968E0,-3.370000124E-1,1.768735395E0
2.872141233E1,-7.400000095E-2,-1.815999985E0,-3.479999900E-1,1.850523152E0
2.872618310E1,-5.900000036E-2,-1.896999955E0,-3.350000083E-1,1.927255778E0
2.873095356E1,-4.199999943E-2,-1.950999975E0,-3.339999914E-1,1.979828502E0
2.873572425E1,-8.000000380E-3,-2.030999899E0,-3.100000024E-1,2.054537561E0
2.874049502E1,3.599999845E-2,-2.098000050E0,-2.919999957E-1,2.118528783E0
2.874526556E1,5.400000140E-2,-2.151999950E0,-3.039999902E-1,2.174036748E0
2.875003626E1,8.600000292E-2,-2.191999912E0,-3.149999976E-1,2.216186954E0
2.875480680E1,1.140000001E-1,-2.246000051E0,-2.770000100E-1,2.265886413E0
2.875957756E1,1.459999979E-1,-2.286000013E0,-2.569999993E-1,2.305029514E0
2.876434827E1,1.519999951E-1,-2.367000103E0,-2.660000026E-1,2.386744538E0
2.876911873E1,2.129999995E-1,-2.407000065E0,-2.610000074E-1,2.430460721E0
2.877388950E1,1.959999949E-1,-2.433000088E0,-2.370000035E-1,2.452360990E0
2.877866002E1,2.560000122E-1,-2.460000038E0,-2.419999987E-1,2.485095610E0
2.878343071E1,3.030000031E-1,-2.500000000E0,-2.220000029E-1,2.528061115E0
2.878820148E1,2.960000038E-1,-2.540999889E0,-2.280000001E-1,2.568322495E0
2.879297203E1,3.260000050E-1,-2.566999912E0,-2.039999962E-1,2.595646461E0
2.879774272E1,3.580000103E-1,-2.566999912E0,-1.800000072E-1,2.598086326E0
2.880251326E1,3.779999912E-1,-2.621000051E0,-1.700000018E-1,2.653568402E0
2.880728398E1,3.980000019E-1,-2.634000063E0,-1.599999964E-1,2.668700120E0
2.881205452E1,4.090000093E-1,-2.647000074E0,-1.379999965E-1,2.681964653E0
2.881682521E1,4.390000105E-1,-2.660000086E0,-1.389999986E-1,2.699563384E0
2.882159599E1,4.440000057E-1,-2.645999908E0,-1.140000001E-1,2.685413845E0
2.882636653E1,4.629999995E-1,-2.660000086E0,-7.400000095E-2,2.701008230E0
2.883113722E1,4.690000117E-1,-2.605000019E0,-4.199999943E-2,2.647215539E0
2.883590775E1,4.699999988E-1,-2.618000031E0,-4.199999943E-2,2.660185738E0
2.884067844E1,4.880000055E-1,-2.631000042E0,-1.400000043E-2,2.675911289E0
2.884544921E1,5.049999952E-1,-2.589999914E0,-1.400000043E-2,2.638810442E0
2.885021975E1,4.819999933E-1,-2.589999914E0,2.800000086E-2,2.634617154E0
2.885499044E1,4.819999933E-1,-2.562000036E0,5.700000003E-2,2.607569209E0
2.885976098E1,5.130000114E-1,-2.535000086E0,5.799999833E-2,2.587036615E0
2.886453168E1,5.289999843E-1,-2.493999958E0,7.400000095E-2,2.550559306E0
2.886930245E1,5.159999728E-1,-2.467000008E0,9.899999946E-2,2.522329481E0
2.887407299E1,5.159999728E-1,-2.411999941E0,1.150000021E-1,2.469255897E0
2.887884368E1,5.310000181E-1,-2.398000002E0,1.309999973E-1,2.459578425E0
2.888361423E1,5.469999909E-1,-2.329999924E0,1.739999950E-1,2.399663442E0
2.888838492E1,5.440000296E-1,-2.289000034E0,1.689999998E-1,2.358817117E0
2.889315545E1,5.830000043E-1,-2.234999895E0,1.979999989E-1,2.318257435E0
2.889792614E1,6.119999886E-1,-2.207999945E0,2.280000001E-1,2.302561995E0
2.890269691E1,6.389999986E-1,-2.140000105E0,2.450000048E-1,2.246763550E0
2.890746745E1,6.169999838E-1,-2.085000038E0,2.610000074E-1,2.189985192E0
2.891223814E1,6.259999871E-1,-2.016999960E0,2.759999931E-1,2.129868733E0
2.891700868E1,6.389999986E-1,-1.963000059E0,2.779999971E-1,2.083020458E0
2.892177936E1,6.639999747E-1,-1.881000042E0,3.219999969E-1,2.020579403E0
2.892654990E1,6.629999876E-1,-1.812999964E0,3.190000057E-1,1.956603909E0
2.893132059E1,6.420000196E-1,-1.745000005E0,3.330000043E-1,1.888935691E0
2.893609137E1,6.650000215E-1,-1.677000046E0,3.750000000E-1,1.842601200E0
2.894086191E1,6.740000248E-1,-1.582000017E0,3.899999857E-1,1.763264041E0
2.894563260E1,6.430000067E-1,-1.498999953E0,3.950000107E-1,1.678235644E0
2.895040313E1,6.460000277E-1,-1.430999994E0,3.930000067E-1,1.618494988E0
2.895517390E1,6.520000100E-1,-1.335999966E0,4.070000052E-1,1.541314026E0
2.895994459E1,6.579999924E-1,-1.268000007E0,4.339999855E-1,1.493031813E0
2.896471511E1,5.849999785E-1,-1.172000051E0,4.079999924E-1,1.371959579E0
2.896948580E1,5.989999771E-1,-1.090999961E0,4.320000112E-1,1.317461915E0
2.897425634E1,5.889999866E-1,-9.950000048E-1,4.300000072E-1,1.233631225E0
2.897902703E1,5.920000076E-1,-8.999999762E-1,4.560000002E-1,1.169786291E0
2.898379757E1,5.450000167E-1,-8.180000186E-1,4.390000105E-1,1.076508271E0
2.898856834E1,5.289999843E-1,-7.089999914E-1,4.329999983E-1,9.848913492E-1
2.899333901E1,5.440000296E-1,-6.140000224E-1,4.429999888E-1,9.322987985E-1
2.899810955E1,5.440000296E-1,-5.180000067E-1,4.670000076E-1,8.845049724E-1
2.900288024E1,4.709999859E-1,-4.359999895E-1,4.469999969E-1,7.821419148E-1
2.900765079E1,4.799999893E-1,-3.409999907E-1,4.250000119E-1,7.261583804E-1
2.901242148E1,4.650000036E-1,-2.460000068E-1,4.329999983E-1,6.813442634E-1
2.901719202E1,4.629999995E-1,-1.500000060E-1,4.280000031E-1,6.481149620E-1
2.902196279E1,4.180000126E-1,-5.499999970E-2,4.079999924E-1,5.866966885E-1
2.902673348E1,3.980000019E-1,5.299999937E-2,4.120000005E-1,5.752886248E-1
2.903150402E1,3.810000122E-1,1.350000054E-1,4.180000126E-1,5.814722876E-1
2.903627472E1,3.770000041E-1,2.169999927E-1,3.970000148E-1,5.889202082E-1
2.904104526E1,3.350000083E-1,3.260000050E-1,3.770000041E-1,6.005247804E-1
2.904581603E1,3.000000119E-1,3.939999938E-1,3.799999952E-1,6.242082975E-1
2.905058670E1,2.949999869E-1,5.030000210E-1,3.849999905E-1,6.987553263E-1
2.905535723E1,3.030000031E-1,5.979999900E-1,3.889999986E-1,7.750703122E-1
2.906012793E1,2.389999926E-1,6.940000057E-1,3.549999893E-1,8.153416442E-1
2.906489845E1,2.179999948E-1,7.749999762E-1,3.560000062E-1,8.802755053E-1
2.906966922E1,1.979999989E-1,8.840000033E-1,3.600000143E-1,9.748128106E-1
2.907443991E1,1.790000051E-1,9.520000219E-1,3.499999940E-1,1.029973320E0
2.907921047E1,1.480000019E-1,1.034000039E0,3.289999962E-1,1.095126056E0
2.908398116E1,1.140000001E-1,1.116000056E0,3.300000131E-1,1.169338332E0
2.908875170E1,1.350000054E-1,1.184000015E0,3.319999874E-1,1.237054982E0
2.909352240E1,8.900000155E-2,1.225000024E0,3.210000098E-1,1.269482991E0
2.909829294E1,1.019999981E-1,1.333999991E0,3.009999990E-1,1.371335472E0
2.910306370E1,8.200000226E-2,1.401999950E0,3.140000105E-1,1.439070487E0
2.910783439E1,5.000000075E-2,1.483000040E0,2.750000060E-1,1.509110374E0
2.911260493E1,3.299999982E-2,1.524000049E0,2.910000086E-1,1.551884710E0
2.911737562E1,5.000000075E-2,1.605999947E0,2.590000033E-1,1.627518611E0
2.912214614E1,4.600000009E-2,1.674000025E0,2.579999864E-1,1.694389588E0
2.912691683E1,1.499999966E-2,1.700999975E0,2.599999905E-1,1.720821290E0
2.913168760E1,1.200000010E-2,1.754999995E0,2.750000060E-1,1.776455456E0
2.913645815E1,7.000000216E-3,1.824000001E0,2.419999987E-1,1.839997012E0
2.914122884E1,4.000000190E-3,1.863999963E0,2.280000001E-1,1.877896659E0
2.914599938E1,2.899999917E-2,1.904999971E0,2.290000021E-1,1.918933790E0
2.915077009E1,2.700000070E-2,1.973000050E0,2.300000042E-1,1.986544285E0
2.915554063E1,8.999999613E-3,1.986999989E0,2.000000030E-1,1.997060329E0
2.916031132E1,-6.000000052E-3,2.028000116E0,2.269999981E-1,2.040673779E0
2.916508210E1,1.899999939E-2,2.069000006E0,2.140000015E-1,2.080124521E0
2.916985264E1,4.999999888E-3,2.095999956E0,2.010000050E-1,2.105621480E0
2.917462333E1,1.300000027E-2,2.122999907E0,1.860000044E-1,2.131171885E0
2.917939386E1,-1.000000047E-3,2.137000084E0,1.710000038E-1,2.143831001E0
2.918416455E1,2.500000037E-2,2.150000095E0,1.860000044E-1,2.158175482E0
2.918893532E1,1.099999994E-2,2.150000095E0,1.729999930E-1,2.156977146E0
2.919370591E1,1.899999939E-2,2.164000034E0,1.599999964E-1,2.169990126E0
2.919847660E1,4.999999888E-3,2.164000034E0,1.459999979E-1,2.168925344E0
2.920324714E1,1.899999939E-2,2.164000034E0,1.469999999E-1,2.169070342E0
2.920801785E1,-7.000000216E-3,2.164000034E0,1.340000033E-1,2.168156164E0
2.921278839E1,-2.199999988E-2,2.177000046E0,1.250000000E-1,2.180696723E0
2.921755908E1,4.999999888E-3,2.177000046E0,1.250000000E-1,2.180591479E0
2.922232964E1,4.999999888E-3,2.150000095E0,1.129999980E-1,2.152973388E0
2.922710040E1,-7.000000216E-3,2.122999907E0,1.159999967E-1,2.126178168E0
2.923187110E1,3.000000026E-3,2.095000029E0,1.080000028E-1,2.097784098E0
2.923664162E1,4.000000190E-3,2.095000029E0,9.600000083E-2,2.097202212E0
2.924141231E1,4.999999888E-3,2.068000078E0,1.129999980E-1,2.071091095E0
2.924618308E1,-6.000000052E-3,2.026999950E0,1.159999967E-1,2.030325294E0
2.925095363E1,2.999999933E-2,2.026999950E0,9.700000286E-2,2.029541278E0
2.925572432E1,-8.999999613E-3,1.986999989E0,1.140000001E-1,1.990287907E0
2.926049486E1,1.899999939E-2,1.945999980E0,1.180000007E-1,1.949666875E0
2.926526554E1,8.000000380E-3,1.891000032E0,1.089999974E-1,1.894155781E0
2.927003608E1,1.899999939E-2,1.850000024E0,1.299999952E-1,1.854659291E0
2.927480677E1,3.500000015E-2,1.781999946E0,1.070000008E-1,1.785552521E0
2.927957755E1,3.700000048E-2,1.728000045E0,1.400000006E-1,1.734056849E0
2.928434809E1,6.599999964E-2,1.672999978E0,1.459999979E-1,1.680654910E0
2.928911878E1,6.100000069E-2,1.592000008E0,1.400000006E-1,1.599307670E0
2.929388933E1,6.300000101E-2,1.536999941E0,1.589999944E-1,1.546485957E0
2.929866002E1,7.900000364E-2,1.509999990E0,1.659999937E-1,1.521149884E0
2.930343056E1,8.100000024E-2,1.427999973E0,1.870000064E-1,1.442467998E0
2.930820130E1,7.500000298E-2,1.360000014E0,1.669999957E-1,1.372266023E0
2.931297199E1,7.599999756E-2,1.277999997E0,1.870000064E-1,1.293842724E0
2.931774253E1,9.200000018E-2,1.223999977E0,2.080000043E-1,1.244951383E0
2.932251322E1,9.300000221E-2,1.115000010E0,2.150000036E-1,1.139341487E0
2.932728376E1,8.699999750E-2,1.047000051E0,2.199999988E-1,1.073395596E0
2.933205445E1,1.010000035E-1,9.649999738E-1,2.389999926E-1,9.992732092E-1
2.933682522E1,1.019999981E-1,8.970000148E-1,2.599999905E-1,9.394748646E-1
2.934159569E1,1.169999987E-1,8.019999862E-1,2.680000067E-1,8.536492143E-1
2.934636645E1,9.700000286E-2,7.059999704E-1,2.569999993E-1,7.575578911E-1
2.935113705E1,1.099999994E-1,6.110000014E-1,2.899999917E-1,6.852160220E-1
2.935590774E1,1.110000014E-1,5.429999828E-1,2.840000093E-1,6.227567639E-1
2.936067828E1,9.799999744E-2,4.609999955E-1,3.050000072E-1,5.613822225E-1
2.936544903E1,1.159999967E-1,3.650000095E-1,3.039999902E-1,4.889754598E-1
2.937021973E1,1.150000021E-1,2.969999909E-1,3.089999855E-1,4.437510407E-1
2.937499027E1,1.560000032E-1,1.879999936E-1,3.289999962E-1,4.097816444E-1
2.937976096E1,1.689999998E-1,9.300000221E-2,3.359999955E-1,3.874351524E-1
2.938453150E1,1.319999993E-1,-1.000000047E-3,3.330000043E-1,3.582094397E-1
2.938930219E1,1.570000052E-1,-8.299999684E-2,3.370000124E-1,3.809291397E-1
2.939407272E1,1.689999998E-1,-1.790000051E-1,3.689999878E-1,4.435797479E-1
2.939884349E1,1.669999957E-1,-2.879999876E-1,4.020000100E-1,5.219549784E-1
2.940361419E1,1.679999977E-1,-3.700000048E-1,3.810000122E-1,5.570323258E-1
2.940838471E1,1.770000011E-1,-4.790000021E-1,3.829999864E-1,6.383251460E-1
2.941315540E1,1.879999936E-1,-5.469999909E-1,3.860000074E-1,6.953768715E-1
2.941792594E1,2.109999955E-1,-6.700000167E-1,4.029999971E-1,8.098333274E-1
2.942269661E1,1.949999928E-1,-7.519999743E-1,3.939999938E-1,8.710711530E-1
2.942746715E1,1.879999936E-1,-8.470000029E-1,4.070000052E-1,9.583329310E-1
2.943223792E1,1.949999928E-1,-9.430000186E-1,3.810000122E-1,1.035584396E0
2.943700860E1,1.879999936E-1,-1.024999976E0,4.079999924E-1,1.119121505E0
2.944177913E1,1.720000058E-1,-1.120000005E0,3.849999905E-1,1.196749349E0
2.944654982E1,1.490000039E-1,-1.202000022E0,3.810000122E-1,1.269711016E0
2.945132060E1,1.529999971E-1,-1.284000039E0,3.799999952E-1,1.347762997E0
2.945609114E1,1.430000067E-1,-1.353000045E0,3.770000041E-1,1.411802793E0
2.946086183E1,1.150000021E-1,-1.449000001E0,3.409999907E-1,1.493019423E0
2.946563238E1,1.030000001E-1,-1.516999960E0,3.619999886E-1,1.562991321E0
2.947040307E1,1.049999967E-1,-1.598999977E0,3.310000002E-1,1.636272265E0
2.947517361E1,6.599999964E-2,-1.667999983E0,3.260000050E-1,1.700839777E0
2.947994430E1,6.599999964E-2,-1.736999989E0,2.899999917E-1,1.762278342E0
2.948471507E1,5.299999937E-2,-1.832000017E0,2.960000038E-1,1.856515302E0
2.948948561E1,3.900000080E-2,-1.873999953E0,3.030000031E-1,1.898737956E0
2.949425630E1,2.400000021E-2,-1.942999959E0,2.820000052E-1,1.963504226E0
2.949902685E1,1.000000047E-3,-2.039000034E0,2.610000074E-1,2.055636919E0
2.950379754E1,-2.600000054E-2,-2.066999912E0,2.509999871E-1,2.082346184E0
2.950856808E1,-2.800000086E-2,-2.135999918E0,2.549999952E-1,2.151349494E0
2.951333877E1,-4.399999976E-2,-2.190999985E0,2.310000062E-1,2.203582977E0
2.951810931E1,-6.400000304E-2,-2.233000040E0,2.240000069E-1,2.245119414E0
2.952288008E1,-9.300000221E-2,-2.288000107E0,2.119999975E-1,2.299682041E0
2.952765078E1,-8.299999684E-2,-2.329999924E0,2.129999995E-1,2.341187230E0
2.953242132E1,-1.270000041E-1,-2.371999979E0,1.870000064E-1,2.382746714E0
2.953719202E1,-1.289999932E-1,-2.427000046E0,1.809999943E-1,2.437156380E0
2.954196256E1,-1.309999973E-1,-2.483000040E0,1.659999937E-1,2.491988402E0
2.954673325E1,-1.759999990E-1,-2.483999968E0,1.509999931E-1,2.494801162E0
2.955150402E1,-2.070000023E-1,-2.526000023E0,1.220000014E-1,2.537402041E0
2.955627456E1,-1.920000017E-1,-2.553999901E0,9.200000018E-2,2.562858462E0
2.956104525E1,-2.210000008E-1,-2.555000067E0,6.100000069E-2,2.565265550E0
2.956581579E1,-2.509999871E-1,-2.598000050E0,5.799999833E-2,2.610741131E0
2.957058648E1,-2.820000052E-1,-2.612999916E0,3.999999911E-2,2.628477233E0
2.957535725E1,-2.750000060E-1,-2.612999916E0,1.300000027E-2,2.627463142E0
2.958012776E1,-3.019999862E-1,-2.628000021E0,-4.999999888E-3,2.645300191E0
2.958489845E1,-3.179999888E-1,-2.615999937E0,-3.799999878E-2,2.635531002E0
2.958966899E1,-3.479999900E-1,-2.605000019E0,-7.100000232E-2,2.629100624E0
2.959443971E1,-3.350000083E-1,-2.618000031E0,-8.100000024E-2,2.640588981E0
2.959921025E1,-3.479999900E-1,-2.632999897E0,-1.000000015E-1,2.657779609E0
2.960398094E1,-3.619999886E-1,-2.608000040E0,-1.209999993E-1,2.635782465E0
2.960875147E1,-3.759999871E-1,-2.595999956E0,-1.560000032E-1,2.627722924E0
2.961352224E1,-3.740000129E-1,-2.582000017E0,-1.490000039E-1,2.613197486E0
2.961829293E1,-3.700000048E-1,-2.555999994E0,-1.689999998E-1,2.588164789E0
2.962306346E1,-3.829999864E-1,-2.517999887E0,-2.179999948E-1,2.556273933E0
2.962783415E1,-3.959999979E-1,-2.493000031E0,-2.540000081E-1,2.537002395E0
2.963260469E1,-3.910000026E-1,-2.463999987E0,-2.549999952E-1,2.507828131E0
2.963737549E1,-3.860000074E-1,-2.438999891E0,-2.759999931E-1,2.484731871E0
2.964214618E1,-3.840000033E-1,-2.385999918E0,-3.120000064E-1,2.436759244E0
2.964691672E1,-4.219999909E-1,-2.334000111E0,-3.479999900E-1,2.397236847E0
2.965168742E1,-4.020000100E-1,-2.305000067E0,-3.569999933E-1,2.366870996E0
2.965645796E1,-4.090000093E-1,-2.252000093E0,-4.040000141E-1,2.324220609E0
2.966122865E1,-4.320000112E-1,-2.200000048E0,-4.259999990E-1,2.282126250E0
2.966599942E1,-4.420000017E-1,-2.161000013E0,-4.620000124E-1,2.253603574E0
2.967076996E1,-4.320000112E-1,-2.091000080E0,-4.769999981E-1,2.187792116E0
2.967554065E1,-4.499999881E-1,-2.023999929E0,-5.080000162E-1,2.134745821E0
2.968031117E1,-4.580000043E-1,-1.972000003E0,-5.559999943E-1,2.099448501E0
2.968508186E1,-4.930000007E-1,-1.906000018E0,-5.899999738E-1,2.055233573E0
2.968985240E1,-4.519999921E-1,-1.807000041E0,-5.569999814E-1,1.944171320E0
2.969462308E1,-4.690000117E-1,-1.740000010E0,-6.000000238E-1,1.899358069E0
2.969939362E1,-4.880000055E-1,-1.674000025E0,-6.179999709E-1,1.849957852E0
2.970416439E1,-4.920000136E-1,-1.580000043E0,-6.359999776E-1,1.772839564E0
2.970893507E1,-4.629999995E-1,-1.508000016E0,-5.979999900E-1,1.687020165E0
2.971370560E1,-4.629999995E-1,-1.427000046E0,-6.240000129E-1,1.624830498E0
2.971847630E1,-4.790000021E-1,-1.332999945E0,-6.259999871E-1,1.548614167E0
2.972324683E1,-4.939999878E-1,-1.253000021E0,-6.409999728E-1,1.491618586E0
2.972801753E1,-4.499999881E-1,-1.180999994E0,-6.129999757E-1,1.404645844E0
2.973278806E1,-4.609999955E-1,-1.072000027E0,-6.090000272E-1,1.316277359E0
2.973755883E1,-4.600000083E-1,-9.909999967E-1,-6.219999790E-1,1.257205224E0
2.974232953E1,-4.589999914E-1,-9.110000134E-1,-6.209999919E-1,1.194254163E0
2.974710006E1,-4.020000100E-1,-8.109999895E-1,-5.669999719E-1,1.068088928E0
2.975187075E1,-4.230000079E-1,-7.160000205E-1,-6.019999981E-1,1.026639681E0
2.975664152E1,-4.070000052E-1,-6.489999890E-1,-5.860000253E-1,9.644926229E-1
2.976141206E1,-4.029999971E-1,-5.410000086E-1,-5.979999900E-1,9.014954215E-1
2.976618254E1,-3.600000143E-1,-4.550000131E-1,-5.820000172E-1,8.217962291E-1
2.977095330E1,-3.670000136E-1,-3.589999974E-1,-6.010000110E-1,7.904245829E-1
2.977572400E1,-3.610000014E-1,-2.779999971E-1,-5.979999900E-1,7.518038225E-1
2.978049452E1,-3.560000062E-1,-1.700000018E-1,-6.340000033E-1,7.467208376E-1
2.978526521E1,-3.269999921E-1,-9.700000286E-2,-6.019999981E-1,6.919118391E-1
2.979003575E1,-3.319999874E-1,1.099999994E-2,-5.929999948E-1,6.797013943E-1
2.979480652E1,-3.109999895E-1,7.900000364E-2,-6.280000210E-1,7.052276373E-1
2.979957721E1,-3.310000002E-1,1.739999950E-1,-6.090000272E-1,7.146453887E-1
2.980434775E1,-2.639999986E-1,2.730000019E-1,-5.899999738E-1,7.016587271E-1
2.980911845E1,-2.680000067E-1,3.819999993E-1,-6.060000062E-1,7.648424743E-1
2.981388899E1,-2.590000033E-1,4.639999866E-1,-6.119999886E-1,8.105066165E-1
2.981865976E1,-2.500000000E-1,5.460000038E-1,-6.169999838E-1,8.609906992E-1
2.982343020E1,-2.259999961E-1,6.309999824E-1,-5.839999914E-1,8.889842327E-1
2.982820097E1,-2.020000070E-1,7.129999995E-1,-5.839999914E-1,9.435194710E-1
2.983297167E1,-1.780000031E-1,8.090000153E-1,-5.749999881E-1,1.008360061E0
2.983774224E1,-1.949999928E-1,8.769999743E-1,-5.780000091E-1,1.068287397E0
2.984251293E1,-1.620000005E-1,9.620000124E-1,-5.460000038E-1,1.117946344E0
2.984728347E1,-1.379999965E-1,1.044000030E0,-5.450000167E-1,1.185750850E0
2.985205416E1,-1.140000001E-1,1.098999977E0,-5.469999909E-1,1.232885209E0
2.985682493E1,-1.040000021E-1,1.180999994E0,-5.350000262E-1,1.300692898E0
2.986159539E1,-1.019999981E-1,1.251000047E0,-5.170000196E-1,1.357458705E0
2.986636617E1,-6.499999762E-2,1.347000003E0,-5.149999857E-1,1.443557755E0
2.987113671E1,-8.200000226E-2,1.401999950E0,-5.159999728E-1,1.496189772E0
2.987590740E1,-3.099999949E-2,1.483999968E0,-5.030000210E-1,1.567235121E0
2.988067795E1,-3.599999845E-2,1.526999950E0,-4.729999900E-1,1.598985253E0
2.988544864E1,-2.600000054E-2,1.595999956E0,-4.569999874E-1,1.660343593E0
2.989021941E1,-2.999999933E-2,1.649999976E0,-4.699999988E-1,1.715896244E0
2.989498993E1,4.999999888E-3,1.718999982E0,-4.690000117E-1,1.781838081E0
2.989976062E1,-1.499999966E-2,1.748000026E0,-4.410000145E-1,1.802833909E0
2.990453116E1,1.899999939E-2,1.789000034E0,-4.239999950E-1,1.838656607E0
2.990930186E1,2.800000086E-2,1.843999982E0,-4.090000093E-1,1.889021159E0
2.991407240E1,2.199999988E-2,1.899000049E0,-4.210000038E-1,1.945231654E0
2.991884317E1,2.400000021E-2,1.940999985E0,-4.090000093E-1,1.983768623E0
2.992361385E1,1.700000092E-2,1.968999982E0,-3.910000026E-1,2.007518600E0
2.992838439E1,3.799999878E-2,2.009999990E0,-3.750000000E-1,2.045035198E0
2.993315508E1,4.500000179E-2,2.038000107E0,-3.600000143E-1,2.070040929E0
2.993792587E1,4.500000179E-2,2.052000046E0,-3.379999995E-1,2.080137781E0
2.994269633E1,2.300000004E-2,2.065999985E0,-3.339999914E-1,2.092950294E0
2.994746687E1,4.399999976E-2,2.108000040E0,-3.179999888E-1,2.132304894E0
2.995223754E1,2.300000004E-2,2.121000051E0,-3.160000145E-1,2.144534035E0
2.995700831E1,2.300000004E-2,2.121999979E0,-2.849999964E-1,2.141176758E0
2.996177885E1,4.199999943E-2,2.135999918E0,-2.820000052E-1,2.154944002E0
2.996654954E1,4.800000042E-2,2.135999918E0,-2.930000126E-1,2.156536264E0
2.997132031E1,6.800000370E-2,2.122999907E0,-2.639999986E-1,2.140431873E0
2.997609085E1,6.400000304E-2,2.137000084E0,-2.380000055E-1,2.151164652E0
2.998086154E1,4.100000113E-2,2.137000084E0,-2.349999994E-1,2.150273322E0
2.998563208E1,4.699999839E-2,2.109999895E0,-2.339999974E-1,2.123455805E0
2.999040277E1,7.900000364E-2,2.082999945E0,-2.329999954E-1,2.097479146E0
2.999517329E1,6.199999899E-2,2.069999933E0,-2.210000008E-1,2.082686900E0
2.999994398E1,6.599999964E-2,2.042999983E0,-2.329999954E-1,2.057302585E0
3.000471452E1,9.799999744E-2,2.016000032E0,-2.329999954E-1,2.031784715E0
3.000948531E1,8.900000155E-2,1.975000024E0,-2.329999954E-1,1.990687091E0
3.001425600E1,9.499999881E-2,1.975999951E0,-2.220000029E-1,1.990699578E0
3.001902654E1,9.799999744E-2,1.934999943E0,-2.210000008E-1,1.950043532E0
3.002379727E1,8.799999952E-2,1.907999992E0,-2.339999974E-1,1.924308699E0
3.002856781E1,7.900000364E-2,1.866999984E0,-2.349999994E-1,1.883389216E0
3.003333850E1,9.799999744E-2,1.812999964E0,-2.360000014E-1,1.830920225E0
3.003810902E1,7.299999893E-2,1.786000013E0,-2.489999980E-1,1.804750965E0
3.004287978E1,1.040000021E-1,1.730999947E0,-2.630000114E-1,1.753951488E0
3.004765048E1,1.070000008E-1,1.677000046E0,-2.630000114E-1,1.700866591E0
3.005242103E1,6.100000069E-2,1.636000037E0,-2.610000074E-1,1.657811245E0
3.005719172E1,9.000000358E-2,1.554999948E0,-2.460000068E-1,1.576908634E0
3.006196249E1,1.059999987E-1,1.486999989E0,-2.720000148E-1,1.515384101E0
3.006673294E1,1.080000028E-1,1.419000030E0,-2.720000148E-1,1.448864760E0
3.007150370E1,1.010000035E-1,1.338000059E0,-2.549999952E-1,1.365822154E0
3.007627424E1,1.010000035E-1,1.282999992E0,-2.660000026E-1,1.314171215E0
3.008104493E1,1.030000001E-1,1.228999972E0,-2.630000114E-1,1.261038833E0
